episode,regime,action,V_epi,V_ale,V_ale_excess,gate_h3,r_int,action_type,eval_episode,experiment,scenario,severity,method,method_label,seed,raw_var
40.0,high_entropy,5.0,0.0782623792124926,0.0789231732487678,0.0211490914225578,0.9336788497308308,-0.00992719174509,defer,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
41.0,high_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.898421002971288,0.007671729820459,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
42.0,high_entropy,0.0,0.0225924028528765,0.0704463198781013,0.0128171667456626,0.8856906918266978,-0.0666340780819829,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
43.0,high_entropy,0.0,0.052174919474995,0.0915337726473808,0.0339046195149421,0.8920962444696449,-0.1653020157289043,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
44.0,high_entropy,5.0,0.0782623792124926,0.0789231732487678,0.0211490914225578,0.9229746742906778,-0.0239482897914144,defer,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
45.0,high_entropy,0.0,0.0424437343813582,0.0817507058382034,0.0241215527057647,0.8902063346464612,-0.1170544889600005,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
46.0,high_entropy,0.0,0.0424437343813582,0.0817507058382034,0.0241215527057647,0.884833543364335,-0.124658300424028,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
47.0,low_entropy,0.0,0.0225924028528765,0.0704463198781013,0.0128171667456626,0.7871313667464443,-0.1416088748394359,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
48.0,low_entropy,1.0,0.1010362971081845,0.0705897435545921,0.0,0.8618426214067706,0.087077387156951,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
49.0,low_entropy,0.0,0.0505181485540922,0.0814617574214935,0.0238326042890548,0.8585211928526842,-0.1524081059505147,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
50.0,low_entropy,5.0,0.1322875655532295,0.1076652333140373,0.0498911514878273,0.8585211928526842,-0.2825926117383069,defer,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
51.0,low_entropy,0.0,0.0225924028528765,0.0704463198781013,0.0128171667456626,0.869523241454535,-0.0790543880171283,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
52.0,low_entropy,0.0,0.0546608166610121,0.1002634316682815,0.0426342785358428,0.9008389345926704,-0.1942637496843331,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
53.0,low_entropy,5.0,0.1322875655532295,0.1076652333140373,0.0498911514878273,0.9539801758026898,-0.0084898961942811,defer,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
54.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9540833730399256,0.0081470377918006,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
55.0,low_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9539801758026898,0.0078094293191122,defer,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
56.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9540833730399256,0.0081470377918006,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
57.0,low_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9539801758026898,0.0078094293191122,defer,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
58.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9540833730399256,0.0081470377918006,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
59.0,low_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9539801758026898,0.0078094293191122,defer,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
60.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9540833730399256,0.0081470377918006,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
61.0,low_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9539801758026898,0.0078094293191122,defer,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
62.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9540833730399256,0.0081470377918006,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
63.0,low_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9539801758026898,0.0078094293191122,defer,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
64.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9540833730399256,0.0081470377918006,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
65.0,low_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9539801758026898,0.0078094293191122,defer,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
66.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9540833730399256,0.0081470377918006,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
67.0,low_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9539801758026898,0.0078094293191122,defer,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
68.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9540833730399256,0.0081470377918006,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
69.0,low_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9539801758026898,0.0078094293191122,defer,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
70.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9540833730399256,0.0081470377918006,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
71.0,high_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9540833730399256,0.0078102741076629,defer,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
72.0,high_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9541863499757264,0.0081479171247933,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
73.0,high_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9540833730399256,0.0078102741076629,defer,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
74.0,high_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9428612219624604,0.0077184078426495,defer,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
75.0,high_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9215506928942128,0.0075439565545278,defer,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
76.0,high_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.8719228991047486,0.0074454591823659,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
77.0,high_entropy,2.0,0.0427593055247068,0.0839978381991386,0.002003401517868,0.4674952254041198,-0.0433461776023979,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
78.0,high_entropy,2.0,0.0591607978309961,0.0855383872985839,0.0035439506173133,0.4495561782139186,-0.0882230977006824,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
79.0,high_entropy,2.0,0.0903696114115063,0.0860905721783638,0.0040961354970932,0.4833395034305887,-0.0806857159731651,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
80.0,high_entropy,5.0,0.35,0.0,0.0,0.845632691028076,0.2959714418598266,defer,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
81.0,high_entropy,2.0,0.0699999999999999,0.1021861284971237,0.0201916918158531,0.8322279845784302,-0.138410599265797,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
82.0,high_entropy,2.0,0.0699999999999999,0.1021861284971237,0.0201916918158531,0.8243957613377288,-0.147832379769965,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
83.0,high_entropy,2.0,0.0848874687627165,0.0825484097003936,0.000553973019123,0.8571510481786238,0.0680170683184041,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
84.0,high_entropy,2.0,0.0848874687627165,0.0911887064576149,0.0091942697763443,0.8665981288245618,0.0008594886288794,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
85.0,high_entropy,2.0,0.0782623792124926,0.0785421580076217,0.0,0.8569878695026345,0.0670699096235213,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
86.0,high_entropy,0.0,0.0480761973820411,0.0816761553287506,0.0240470021963119,0.7834769069004414,-0.2595190621079347,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
87.0,high_entropy,5.0,0.0729800449199761,0.0928371101617813,0.0350630283355712,0.7796113478902904,-0.3742355668096498,defer,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
88.0,high_entropy,2.0,0.0903696114115063,0.0828956514596939,0.0009012147784233,0.8020569646808065,0.0617972732333171,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
89.0,high_entropy,2.0,0.1237436867076458,0.0629124268889427,0.0,0.8376471535474472,0.1036535469401265,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
90.0,high_entropy,2.0,0.0763762615825973,0.0806973278522491,0.0,0.8273078959170554,0.0631866842679092,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
91.0,high_entropy,2.0,0.0699999999999999,0.0736848190426826,0.0,0.8099984339846871,0.056699890378928,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
92.0,high_entropy,2.0,0.0875,0.0857627838850021,0.0037683472037315,0.8126644462072573,0.0290476447359846,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
93.0,high_entropy,2.0,0.0875,0.0857627838850021,0.0037683472037315,0.836398443741803,0.0364206072601831,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
94.0,high_entropy,2.0,0.0875,0.0857627838850021,0.0037683472037315,0.8484514405520329,0.040168452864051,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
95.0,high_entropy,2.0,0.0848874687627165,0.0825484097003936,0.000553973019123,0.8746553616169103,0.0700839170902637,allocate,2,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
0.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9540833730399256,0.0081470377918006,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
1.0,low_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9539801758026898,0.0078094293191122,defer,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
2.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9540833730399256,0.0081470377918006,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
3.0,low_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9539801758026898,0.0078094293191122,defer,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
4.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9540833730399256,0.0081470377918006,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
5.0,low_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9539801758026898,0.0078094293191122,defer,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
6.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9540833730399256,0.0081470377918006,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
7.0,low_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9539801758026898,0.0078094293191122,defer,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
8.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9540833730399256,0.0081470377918006,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
9.0,low_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9539801758026898,0.0078094293191122,defer,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
10.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9540833730399256,0.0081470377918006,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
11.0,low_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9539801758026898,0.0078094293191122,defer,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
12.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9540833730399256,0.0081470377918006,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
13.0,low_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9539801758026898,0.0078094293191122,defer,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
14.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9540833730399256,0.0081470377918006,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
15.0,low_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9539801758026898,0.0078094293191122,defer,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
16.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9540833730399256,0.0081470377918006,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
17.0,low_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9539801758026898,0.0078094293191122,defer,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
18.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9540833730399256,0.0081470377918006,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
19.0,low_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9539801758026898,0.0078094293191122,defer,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
20.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9540833730399256,0.0081470377918006,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
21.0,low_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9539801758026898,0.0078094293191122,defer,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
22.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9539801758026898,0.0081461565776263,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
23.0,high_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9495750737500216,0.0077733684721509,defer,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
24.0,high_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.944895369874302,0.0080685802784043,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
25.0,high_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.8496810016574752,0.0072555328256294,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
26.0,high_entropy,0.0,0.0225924028528765,0.0704463198781013,0.0128171667456626,0.8257765139042884,-0.1124211015124429,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
27.0,high_entropy,0.0,0.0225924028528765,0.0704463198781013,0.0128171667456626,0.7905236393369159,-0.1390574427997491,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
28.0,high_entropy,5.0,0.175,0.0929895564913749,0.0352154746651649,0.89247111902562,-0.0628261290561398,defer,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
29.0,high_entropy,0.0,0.0490098029409803,0.0724811404943466,0.0148519873619079,0.9159378676920684,-0.0290994958219727,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
30.0,high_entropy,5.0,0.0567774973957668,0.0733856037259101,0.0156115218997001,0.9377505701733172,-0.0045059597002367,defer,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
31.0,high_entropy,5.0,0.0567774973957668,0.0733856037259101,0.0156115218997001,0.9540833730399256,0.0114661510107432,defer,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
32.0,high_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.936677173118915,0.007667784262019,defer,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
33.0,high_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9215506928942128,0.0075439565545278,defer,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
34.0,high_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.7637557869058299,0.0065218066213673,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
35.0,high_entropy,2.0,0.0591607978309961,0.0855383872985839,0.0035439506173133,0.7279910931144178,-0.0142201369360429,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
36.0,high_entropy,2.0,0.0427593055247068,0.0839978381991386,0.002003401517868,0.6905836592389544,-0.0074355657765591,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
37.0,high_entropy,2.0,0.202072594216369,0.0343233980238437,0.0,0.7804143947513577,0.1577003613112043,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
38.0,high_entropy,2.0,0.0875,0.0857627838850021,0.0037683472037315,0.5502053450444211,-0.0518701915203896,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
39.0,high_entropy,2.0,0.0699999999999999,0.0736848190426826,0.0,0.5255404051791,0.0367878283625369,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
40.0,high_entropy,3.0,0.1322875655532295,0.0774018764495849,0.0098678693175315,0.6135877602165402,-0.1393098243508243,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
41.0,high_entropy,3.0,0.2474873734152916,0.0,0.0,0.8478618897059357,0.2098351121022476,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
42.0,high_entropy,2.0,0.0848874687627165,0.0911887064576149,0.0091942697763443,0.8534720115675314,-0.0073141696225611,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
43.0,high_entropy,2.0,0.0782623792124926,0.1019803434610366,0.019985906779766,0.868691685640687,-0.0854799730942326,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
44.0,high_entropy,2.0,0.0591607978309961,0.0855383872985839,0.0035439506173133,0.8940912028768213,0.030459121501785,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
45.0,high_entropy,2.0,0.0782623792124926,0.0861462652683258,0.0041518285870552,0.7871494804113589,0.0090441852216971,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
46.0,high_entropy,2.0,0.0591607978309961,0.0855383872985839,0.0035439506173133,0.5878495813863964,-0.0516051069216538,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
47.0,low_entropy,0.0,0.0225924028528765,0.0704463198781013,0.0128171667456626,0.5549364957468306,-0.3115739123647854,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
48.0,low_entropy,5.0,0.202072594216369,0.0490959547460079,0.0,0.8191885987704719,0.1655355653060215,defer,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
49.0,low_entropy,5.0,0.202072594216369,0.0490959547460079,0.0,0.9374615654663944,0.1894352905119328,defer,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
50.0,low_entropy,2.0,0.0427593055247068,0.0839978381991386,0.002003401517868,0.9495750737500216,0.0345480032254806,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
51.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.944895369874302,0.0080685802784043,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
52.0,low_entropy,0.0,0.0225924028528765,0.0704463198781013,0.0128171667456626,0.9426406046565616,-0.0224934259264676,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
53.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9426406046565616,0.0080493265549251,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
54.0,low_entropy,0.0,0.0225924028528765,0.0704463198781013,0.0128171667456626,0.9476180815887212,-0.0186062375444089,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
55.0,low_entropy,5.0,0.0289662061010828,0.0521783828735351,0.0,0.9539801758026898,0.0276331863886479,defer,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
56.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9540833730399256,0.0081470377918006,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
57.0,low_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9539801758026898,0.0078094293191122,defer,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
58.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9540833730399256,0.0081470377918006,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
59.0,low_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9539801758026898,0.0078094293191122,defer,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
60.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9540833730399256,0.0081470377918006,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
61.0,low_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9539801758026898,0.0078094293191122,defer,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
62.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9540833730399256,0.0081470377918006,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
63.0,low_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9539801758026898,0.0078094293191122,defer,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
64.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9540833730399256,0.0081470377918006,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
65.0,low_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9539801758026898,0.0078094293191122,defer,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
66.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9540833730399256,0.0081470377918006,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
67.0,low_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9539801758026898,0.0078094293191122,defer,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
68.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9540833730399256,0.0081470377918006,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
69.0,low_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.9539801758026898,0.0078094293191122,defer,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
70.0,low_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.9428612219624604,0.0080512104338181,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
71.0,high_entropy,5.0,0.0081861547201872,0.0451577901840209,0.0,0.90822014749571,0.0074348306473912,defer,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
72.0,high_entropy,0.0,0.0085391256382996,0.0462956465780735,0.0,0.8716617826241374,0.0074432294759317,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
73.0,high_entropy,2.0,0.0427593055247068,0.0839978381991386,0.002003401517868,0.7983214926890528,0.0099905169085527,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
74.0,high_entropy,2.0,0.0848874687627165,0.0911887064576149,0.0091942697763443,0.6846201340196459,-0.1110076118591652,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
75.0,high_entropy,1.0,0.0649933683619681,0.0999290868639946,0.0213361009955406,0.6773694009046889,-0.3429318574747685,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
76.0,high_entropy,2.0,0.1237436867076458,0.0629124268889427,0.0,0.7397977205712444,0.0915452973613985,allocate,3,c5_signal_separation,alternating_hidden_regime,clean,psaim_lite,Simplified PSAIM,5,
